Video ID,Comment ID,Published At,Updated At,Likes,Comment Text,label,confidence
ybji16u608U,Ugy_WQ4BV0h6KmUHgSt4AaABAg,2023-06-19T03:22:07Z,2023-06-19T03:22:07Z,1,"This looks like pure shiest (if, there is such a word). 
Puke is a word. Correction;
This looks like puke.",NON_HATE,0.9092670679092407
ybji16u608U,Ugw_xSYU-DnaoK8shXJ4AaABAg,2023-06-17T23:43:38Z,2023-06-17T23:43:38Z,0,I'm ah fan that's all n it's Matt lanter I love but i don't want em to know 😢,NON_HATE,0.9122421145439148
ybji16u608U,UgwKVXlrG6CI_vTh_zl4AaABAg,2023-06-15T21:03:20Z,2023-06-15T21:03:20Z,0,Matt lanter,NON_HATE,0.9754144549369812
ybji16u608U,UgxWrrOUR44CyzPtVxh4AaABAg,2023-06-13T21:34:49Z,2023-06-13T21:34:49Z,0,Weakest avenger,NON_HATE,0.9698402285575867
ybji16u608U,UgwJt-ZaFRQzJLZe0IV4AaABAg,2023-06-12T00:17:53Z,2023-06-12T00:17:53Z,1,Her whole family is a badass,NON_HATE,0.8913481831550598
ybji16u608U,UgwFz7U5dA6gOQCDVid4AaABAg,2023-06-12T00:17:27Z,2023-06-12T00:17:27Z,1,Her superpower is bravery,NON_HATE,0.9711734652519226
ybji16u608U,UgxZqDSC1pFVhAtl9sp4AaABAg,2023-06-11T19:25:41Z,2023-06-11T19:25:41Z,0,😍😍,NON_HATE,0.9780728220939636
ybji16u608U,UgyGyPFjX6GzYepNxSp4AaABAg,2023-06-05T21:12:56Z,2023-06-05T21:12:56Z,2,Like this one.  The storyline is great 👍. Seriously it's awesome 👌.,NON_HATE,0.9739975929260254
ybji16u608U,UgxHk918MMva7_FBZYB4AaABAg,2023-06-05T16:34:59Z,2023-06-05T16:34:59Z,1,The Trailer is better than the whole movie,NON_HATE,0.9720540642738342
ybji16u608U,UgzefqY0azPaoD688a94AaABAg,2023-06-04T20:26:33Z,2023-06-04T20:26:33Z,1,Even though I hate how they depicted Task Master. I still think this was a solid movie though Natasha deserves a better movie,NON_HATE,0.9097177386283875
ybji16u608U,Ugxayv1MKYRkRSYNdlV4AaABAg,2023-06-03T07:30:48Z,2023-06-03T07:30:48Z,0,wow these trailers get so many views - they are a league of their own.,NON_HATE,0.97053062915802
ybji16u608U,Ugy4ObcK28Uvy7WEu1l4AaABAg,2023-06-03T07:29:20Z,2023-06-03T07:29:20Z,0,"wow this is like when you hear someone was wronged and when you go into it - it's the tip of the iceberg. This one seems more of a watch than the avengers, but who am I to decide - when all the movies are good.",NON_HATE,0.9558401703834534
ybji16u608U,UgwnsXIWFIV7vSFhfU14AaABAg,2023-06-03T07:27:56Z,2023-06-03T07:27:56Z,0,chapek threw a doozy on this movie. I couldn't watch it with all the real life drama going on. Now that that's over - I'd love to watch it. Can't believe I watched a super-relevant-to-today's-world movie like this! Holy moly this is like everyday life where everyone's always after everyone - one wrong move and someone's cancelled by the mob and it's every person out for themselves with pandemics and who knows what. Seeing someone like widow get her own movie to play out exactly how a nobody is on every top person's radar - that is where it's at! I thought iron man had it - but this is the next step in the progression of the MCU.,NON_HATE,0.8432762622833252
ybji16u608U,UgytsTgqnnVmxCOVUNx4AaABAg,2023-06-01T15:55:28Z,2023-06-01T15:55:28Z,0,famous,NON_HATE,0.9695601463317871
ybji16u608U,Ugw9emsqdqzcr-_dzY54AaABAg,2023-05-14T13:11:02Z,2023-05-14T13:11:02Z,0,Here after endgame,NON_HATE,0.9734578132629395
ybji16u608U,UgyRRwEK_sAH9fHewh54AaABAg,2023-05-14T05:59:09Z,2023-05-14T05:59:09Z,1,"For those who are seeking for, the music is We Are Gods from Audiomachine movie trailer sound studio.",NON_HATE,0.9715036749839783
ybji16u608U,UgxjZyLFcEVYAXbelIJ4AaABAg,2023-04-29T15:28:55Z,2023-04-29T15:28:55Z,3,Wait a minute this was 3 years ago?,NON_HATE,0.9778276085853577
ybji16u608U,Ugy_nRuZptxdnEkBU614AaABAg,2023-04-27T15:07:56Z,2023-04-27T15:07:56Z,1,"I stream this movie for motivation when I clean... If she can do all that, then I can vacuum 👍",NON_HATE,0.8684033751487732
ybji16u608U,Ugyw9MHJkyG1TX5-we54AaABAg,2023-04-27T12:28:57Z,2023-04-27T12:28:57Z,0,Black widow is heading straight to infinity war right?,NON_HATE,0.9767146110534668
ybji16u608U,UgyQ2ojjKjhUOTLrMVt4AaABAg,2023-04-25T01:26:37Z,2023-04-25T01:26:37Z,1,I don't understand. All of this happened after she was married to Kylo Ren??,NON_HATE,0.9709421396255493
ybji16u608U,UgxcHh3CtgBpWv1Xisd4AaABAg,2023-04-23T00:29:16Z,2023-04-23T00:29:16Z,0,Why was Black Widow performed by a White actress? And Black Panther by a Black actor?,NON_HATE,0.9491105079650879
ybji16u608U,UgxV-W9rLWga2q3YG_x4AaABAg,2023-04-19T15:38:21Z,2023-04-19T15:38:21Z,0,Marvel I love u but u shoulda released this a long time ago 😭,NON_HATE,0.9538484811782837
ybji16u608U,UgxvBjD5jUkUyhGxZB94AaABAg,2023-04-19T09:39:13Z,2023-04-19T09:39:13Z,0,Love Scar-Jo. Don't care for the round face replacement!,NON_HATE,0.9686195850372314
ybji16u608U,Ugyh66OO2Znxvsfxi6B4AaABAg,2023-04-18T22:09:25Z,2023-04-18T22:09:25Z,0,I love seeing Russia in this film,NON_HATE,0.9724714756011963
ybji16u608U,UgwRudyWnMhbqmrxVFJ4AaABAg,2023-04-18T04:12:56Z,2023-04-18T04:12:56Z,0,Black widow want someone to love and marry her,NON_HATE,0.7651774287223816
ybji16u608U,Ugz6qog9TzXLXDtfOZd4AaABAg,2023-04-17T07:37:42Z,2023-04-17T07:37:42Z,0,Come back,NON_HATE,0.9753502607345581
ybji16u608U,UgxiDKNZEn1o2GdYLmd4AaABAg,2023-04-16T09:50:27Z,2023-04-16T09:50:27Z,0,❤,NON_HATE,0.9780728220939636
ybji16u608U,UgzpQSTPWFSaX0pGpE94AaABAg,2023-04-15T08:35:16Z,2023-04-15T08:35:16Z,0,I'd love to watch a what if where they lived in. America,NON_HATE,0.9239603281021118
ybji16u608U,UgwSmBECzUplzSfqhBh4AaABAg,2023-04-14T01:57:19Z,2023-04-14T01:57:19Z,0,"Winter soldier and Black widow séries "" The Red room project"" Marvel check here😌🔰❄️",NON_HATE,0.9394991993904114
ybji16u608U,UgySzX09G6JDZtzQeQh4AaABAg,2023-04-12T23:06:21Z,2023-04-12T23:06:21Z,0,This movie was 8/10 for her avenger who can helping Tony,NON_HATE,0.9078785181045532
ybji16u608U,UgzJE6WD78QG8LTLnzV4AaABAg,2023-04-09T23:25:51Z,2023-04-09T23:25:51Z,0,We want Black Widow series with Barton! 😢,NON_HATE,0.9519720077514648
ybji16u608U,UgzqM5rOl91p6bwO-NF4AaABAg,2023-04-07T05:15:01Z,2023-04-07T05:15:01Z,0,"HOROUS, ANDOR, STAR, KENOBI, GREVIOUS, LEONIDAS, ZOD, KAL-EL, SMITH, ODINSON,  PICARD, MAHAN, FOSSUM, BLACK, MORALES, HERNANDEZ, LUNA, SHATNER, BIDEN, HAGUE, DUKE/NU&K, CALISTA, VI BRITANNIA, HERA, RA,  PREPARE FOR RESERVES TO DEPLOY TO AREAS OF FRIENDLY TRADE ROUTES AND FOR ACTIVE THEATER SPACE CONFLICTS.",NON_HATE,0.8387899994850159
ybji16u608U,Ugz_abVczUKytul8eI94AaABAg,2023-04-05T13:40:41Z,2023-04-05T13:40:41Z,0,"What is the name of this song ?
Please tell me",NON_HATE,0.9742236137390137
ybji16u608U,UgzOX1NIA5O8r2C1v2J4AaABAg,2023-04-03T02:29:53Z,2023-04-03T02:29:53Z,0,Petition for a trilogy,NON_HATE,0.9745596647262573
ybji16u608U,UgxARVU3eISbFO2CcS54AaABAg,2023-03-31T12:02:06Z,2023-03-31T12:02:06Z,1,The movie that ended the Golden Era of the Marvel Cinematic Universe and started the decline of the Superhero Movie Genre.,NON_HATE,0.8916018009185791
ybji16u608U,UgweUZJfkTHHNdyuSo14AaABAg,2023-03-28T05:31:38Z,2023-03-28T05:31:38Z,0,"am i the only one who's more bothered by yelena's adaptation rather than taskmaster's? they really made her from a badass assassin who always tries to prove herself as the best red room agent to... a sister 💀 we could've had so much more if disney didn't water down the epic rivalry between natasha and her villains here.

and no idea where these taskamster fans came from anyway lol",NON_HATE,0.9086476564407349
ybji16u608U,Ugwl4bPAUTtgfONSIAd4AaABAg,2023-03-23T15:20:14Z,2023-03-23T15:20:14Z,0,Name of the music please.,NON_HATE,0.9769371747970581
ybji16u608U,UgybS3-dXsnjC74THyt4AaABAg,2023-03-23T10:19:54Z,2023-03-23T10:19:54Z,0,"Hi I have a question about marvel character ‘black widow’. Indian history has similar phrases - child widow, born widow. Are their any similarities or common base?",NON_HATE,0.9641115069389343
ybji16u608U,Ugwy8XK2lIvyxXskc8h4AaABAg,2023-03-17T01:04:44Z,2023-03-17T01:04:44Z,2,The only normal people here is Olga and Rachel Weisz. The rest omg aweful so aweful.,NON_HATE,0.9700840711593628
ybji16u608U,UgyWYN7ySz8K7jV4tq94AaABAg,2023-03-15T10:18:48Z,2023-03-15T10:18:48Z,0,Natasha it’s compromised don’t want my life it’s in danger. Shalom Hashem,NON_HATE,0.9260945320129395
ybji16u608U,UgyTVeXq6dd9dEyFzQt4AaABAg,2023-03-15T04:54:01Z,2023-03-15T04:54:01Z,0,"Black widow why is widow and black first becuase she killed her husband she doesn’t know but she really kill with a bj transferring hasatan in her brain and eat him. But since Tov only one nu? She beautiful survived and salvation coming.

Hasatan the nig known as Nigler with a z the beginning wants to know by any means saying with any vitals, feelings emotion and even senses stimulation and worse much much worse. Shalom Hashem",HATE,0.8730567097663879
